TransactionID,Items,DateTime,DayPart,DayType
TN164292,Coffee,01-07-2017 10:48,Morning,Weekend
TN164293,Scandinavian,01-07-2017 11:10,Morning,Weekend
TN164294,Coffee,01-07-2017 11:11,Morning,Weekend
TN164295,Coffee,01-07-2017 11:12,Morning,Weekend
TN164295,Coffee,01-07-2017 11:12,Morning,Weekend
TN164295,Pastry,01-07-2017 11:12,Morning,Weekend
TN164295,Bread,01-07-2017 11:12,Morning,Weekend
TN164296,Bread,01-07-2017 11:22,Morning,Weekend
TN164297,Coffee,01-07-2017 11:26,Morning,Weekend
TN164297,Coffee,01-07-2017 11:26,Morning,Weekend
TN164298,Sandwich,01-07-2017 11:30,Morning,Weekend
TN164298,Bread,01-07-2017 11:30,Morning,Weekend
TN164298,Hot chocolate,01-07-2017 11:30,Morning,Weekend
TN164298,Bread,01-07-2017 11:30,Morning,Weekend
TN164299,Coffee,01-07-2017 11:33,Morning,Weekend
TN164299,Coffee,01-07-2017 11:33,Morning,Weekend
TN164299,Pastry,01-07-2017 11:33,Morning,Weekend
TN164300,Bread,01-07-2017 11:38,Morning,Weekend
TN164302,Bread,01-07-2017 11:41,Morning,Weekend
TN164302,Bread,01-07-2017 11:41,Morning,Weekend
TN164303,Coffee,01-07-2017 11:47,Morning,Weekend
TN164304,Scandinavian,01-07-2017 11:52,Morning,Weekend
TN164305,Cake,01-07-2017 11:53,Morning,Weekend
TN164306,Scandinavian,01-07-2017 11:55,Morning,Weekend
TN164306,Bread,01-07-2017 11:55,Morning,Weekend
TN164307,Coffee,01-07-2017 11:57,Morning,Weekend
TN164307,Bread,01-07-2017 11:57,Morning,Weekend
TN164308,Medialuna,01-07-2017 12:02,Afternoon,Weekend
TN164308,Coffee,01-07-2017 12:02,Afternoon,Weekend
TN164309,Frittata,01-07-2017 12:05,Afternoon,Weekend
TN164309,Tea,01-07-2017 12:05,Afternoon,Weekend
TN164310,Coffee,01-07-2017 12:23,Afternoon,Weekend
TN164310,Coffee,01-07-2017 12:23,Afternoon,Weekend
TN164310,Jammie Dodgers,01-07-2017 12:23,Afternoon,Weekend
TN164310,Scone,01-07-2017 12:23,Afternoon,Weekend
TN164311,Coffee,01-07-2017 12:42,Afternoon,Weekend
TN164312,Bread,01-07-2017 12:49,Afternoon,Weekend
TN164312,Jammie Dodgers,01-07-2017 12:49,Afternoon,Weekend
TN164312,Tea,01-07-2017 12:49,Afternoon,Weekend
TN164312,Coffee,01-07-2017 12:49,Afternoon,Weekend
TN164313,Coffee,01-07-2017 12:52,Afternoon,Weekend
TN164313,Coffee,01-07-2017 12:52,Afternoon,Weekend
TN164314,Sandwich,01-07-2017 12:53,Afternoon,Weekend
TN164314,Smoothies,01-07-2017 12:53,Afternoon,Weekend
TN164314,Truffles,01-07-2017 12:53,Afternoon,Weekend
TN164314,Mineral water,01-07-2017 12:53,Afternoon,Weekend
TN164315,Bread,01-07-2017 12:59,Afternoon,Weekend
TN164315,Coffee,01-07-2017 12:59,Afternoon,Weekend
TN164316,Sandwich,01-07-2017 13:00,Afternoon,Weekend
TN164316,Coffee,01-07-2017 13:00,Afternoon,Weekend
TN164317,Hot chocolate,01-07-2017 13:01,Afternoon,Weekend
TN164317,Tea,01-07-2017 13:01,Afternoon,Weekend
TN164319,Sandwich,01-07-2017 13:12,Afternoon,Weekend
TN164319,Coke,01-07-2017 13:12,Afternoon,Weekend
TN164320,Farm House,01-07-2017 13:15,Afternoon,Weekend
TN164321,Coffee,01-07-2017 13:18,Afternoon,Weekend
TN164321,Jammie Dodgers,01-07-2017 13:18,Afternoon,Weekend
TN164322,Afternoon with the baker,01-07-2017 13:19,Afternoon,Weekend
TN164323,Bread,01-07-2017 13:26,Afternoon,Weekend
TN164323,Scandinavian,01-07-2017 13:26,Afternoon,Weekend
TN164324,Medialuna,01-07-2017 13:29,Afternoon,Weekend
TN164324,Scone,01-07-2017 13:29,Afternoon,Weekend
TN164324,Focaccia,01-07-2017 13:29,Afternoon,Weekend
TN164325,Bread,01-07-2017 13:30,Afternoon,Weekend
TN164326,Sandwich,01-07-2017 13:34,Afternoon,Weekend
TN164326,Coffee,01-07-2017 13:34,Afternoon,Weekend
TN164327,Medialuna,01-07-2017 13:36,Afternoon,Weekend
TN164327,Bread,01-07-2017 13:36,Afternoon,Weekend
TN164328,Bread,01-07-2017 13:38,Afternoon,Weekend
TN164329,Bread,01-07-2017 13:38,Afternoon,Weekend
TN164330,Sandwich,01-07-2017 13:42,Afternoon,Weekend
TN164330,Sandwich,01-07-2017 13:42,Afternoon,Weekend
TN164330,Truffles,01-07-2017 13:42,Afternoon,Weekend
TN164331,Scandinavian,01-07-2017 13:45,Afternoon,Weekend
TN164332,Muffin,01-07-2017 13:51,Afternoon,Weekend
TN164333,Coffee,01-07-2017 13:53,Afternoon,Weekend
TN164333,Coffee,01-07-2017 13:53,Afternoon,Weekend
TN164333,Bread,01-07-2017 13:53,Afternoon,Weekend
TN164333,Scone,01-07-2017 13:53,Afternoon,Weekend
TN164334,Tea,01-07-2017 14:12,Afternoon,Weekend
TN164334,Hot chocolate,01-07-2017 14:12,Afternoon,Weekend
TN164334,Coffee,01-07-2017 14:12,Afternoon,Weekend
TN164334,Scone,01-07-2017 14:12,Afternoon,Weekend
TN164334,Sandwich,01-07-2017 14:12,Afternoon,Weekend
TN164335,Coffee,01-07-2017 14:22,Afternoon,Weekend
TN164335,Tea,01-07-2017 14:22,Afternoon,Weekend
TN164336,Scandinavian,01-07-2017 14:24,Afternoon,Weekend
TN164337,Tea,01-07-2017 14:25,Afternoon,Weekend
TN164337,Coffee,01-07-2017 14:25,Afternoon,Weekend
TN164337,Frittata,01-07-2017 14:25,Afternoon,Weekend
TN164338,Coffee,01-07-2017 14:27,Afternoon,Weekend
TN164338,Coffee,01-07-2017 14:27,Afternoon,Weekend
TN164338,Frittata,01-07-2017 14:27,Afternoon,Weekend
TN164338,Muffin,01-07-2017 14:27,Afternoon,Weekend
TN164338,Scandinavian,01-07-2017 14:27,Afternoon,Weekend
TN164339,Coffee,01-07-2017 14:29,Afternoon,Weekend
TN164340,Tea,01-07-2017 14:31,Afternoon,Weekend
TN164340,Bread,01-07-2017 14:31,Afternoon,Weekend
TN164341,Sandwich,01-07-2017 14:38,Afternoon,Weekend
TN164341,Coffee,01-07-2017 14:38,Afternoon,Weekend
TN164341,Coffee,01-07-2017 14:38,Afternoon,Weekend
TN164341,Muffin,01-07-2017 14:38,Afternoon,Weekend
TN164341,Jammie Dodgers,01-07-2017 14:38,Afternoon,Weekend
TN164341,Fudge,01-07-2017 14:38,Afternoon,Weekend
TN164341,Bread,01-07-2017 14:38,Afternoon,Weekend
TN164342,Coffee,01-07-2017 14:44,Afternoon,Weekend
TN164342,Coffee,01-07-2017 14:44,Afternoon,Weekend
TN164343,Focaccia,01-07-2017 14:48,Afternoon,Weekend
TN164344,Bread,01-07-2017 14:50,Afternoon,Weekend
TN164344,Truffles,01-07-2017 14:50,Afternoon,Weekend
TN164344,Muffin,01-07-2017 14:50,Afternoon,Weekend
TN164345,Coffee,01-07-2017 14:54,Afternoon,Weekend
TN164346,Scone,01-07-2017 15:05,Afternoon,Weekend
TN164346,Frittata,01-07-2017 15:05,Afternoon,Weekend
TN164346,Tea,01-07-2017 15:05,Afternoon,Weekend
TN164346,Bread,01-07-2017 15:05,Afternoon,Weekend
TN164347,Tea,01-07-2017 15:14,Afternoon,Weekend
TN164347,Truffles,01-07-2017 15:14,Afternoon,Weekend
TN164347,Sandwich,01-07-2017 15:14,Afternoon,Weekend
TN164348,Bread,01-07-2017 15:22,Afternoon,Weekend
TN164348,Tea,01-07-2017 15:22,Afternoon,Weekend
TN164349,Tea,01-07-2017 15:23,Afternoon,Weekend
TN164349,Bread,01-07-2017 15:23,Afternoon,Weekend
TN164350,Coffee,01-07-2017 15:34,Afternoon,Weekend
TN164350,Hot chocolate,01-07-2017 15:34,Afternoon,Weekend
TN164350,Bread,01-07-2017 15:34,Afternoon,Weekend
TN164350,Cake,01-07-2017 15:34,Afternoon,Weekend
TN164350,Sandwich,01-07-2017 15:34,Afternoon,Weekend
TN164351,Coffee,01-07-2017 15:38,Afternoon,Weekend
TN164352,Bread,01-07-2017 15:44,Afternoon,Weekend
TN164352,Coffee,01-07-2017 15:44,Afternoon,Weekend
TN164352,Coffee,01-07-2017 15:44,Afternoon,Weekend
TN164353,Sandwich,01-07-2017 15:51,Afternoon,Weekend
TN164354,Tea,01-07-2017 15:54,Afternoon,Weekend
TN164354,Coffee,01-07-2017 15:54,Afternoon,Weekend
TN164354,Tiffin,01-07-2017 15:54,Afternoon,Weekend
TN164354,Scone,01-07-2017 15:54,Afternoon,Weekend
TN164355,Scone,01-07-2017 16:01,Afternoon,Weekend
TN164356,Scone,01-07-2017 16:02,Afternoon,Weekend
TN164356,Farm House,01-07-2017 16:02,Afternoon,Weekend
TN164357,Coffee,01-07-2017 16:03,Afternoon,Weekend
TN164357,Coffee,01-07-2017 16:03,Afternoon,Weekend
TN164357,Cake,01-07-2017 16:03,Afternoon,Weekend
TN164358,Tea,01-07-2017 16:05,Afternoon,Weekend
TN164358,Bread,01-07-2017 16:05,Afternoon,Weekend
TN164359,Cake,01-07-2017 16:15,Afternoon,Weekend
TN164360,Bread,01-07-2017 16:39,Afternoon,Weekend
TN164360,Coffee,01-07-2017 16:39,Afternoon,Weekend
TN164361,Truffles,01-07-2017 16:58,Afternoon,Weekend
TN164361,Toast,01-07-2017 16:58,Afternoon,Weekend
TN164361,Frittata,01-07-2017 16:58,Afternoon,Weekend
TN164362,Bread,01-08-2017 09:00,Morning,Weekend
TN164362,Pastry,01-08-2017 09:00,Morning,Weekend
TN164363,Medialuna,01-08-2017 09:03,Morning,Weekend
TN164363,Coffee,01-08-2017 09:03,Morning,Weekend
TN164364,Medialuna,01-08-2017 09:26,Morning,Weekend
TN164364,Pastry,01-08-2017 09:26,Morning,Weekend
TN164365,Bread,01-08-2017 09:43,Morning,Weekend
TN164366,Bread,01-08-2017 10:15,Morning,Weekend
TN164366,Coffee,01-08-2017 10:15,Morning,Weekend
TN164366,Medialuna,01-08-2017 10:15,Morning,Weekend
TN164367,Bread,01-08-2017 10:49,Morning,Weekend
TN164368,Coffee,01-08-2017 11:14,Morning,Weekend
TN164368,Tiffin,01-08-2017 11:14,Morning,Weekend
TN164369,Bread,01-08-2017 11:22,Morning,Weekend
TN164370,Bread,01-08-2017 11:30,Morning,Weekend
TN164371,Bread,01-08-2017 11:38,Morning,Weekend
TN164371,Coffee,01-08-2017 11:38,Morning,Weekend
TN164371,Medialuna,01-08-2017 11:38,Morning,Weekend
TN164372,Tea,01-08-2017 12:00,Afternoon,Weekend
TN164372,Muesli,01-08-2017 12:00,Afternoon,Weekend
TN164372,Bread,01-08-2017 12:00,Afternoon,Weekend
TN164373,Scandinavian,01-08-2017 12:02,Afternoon,Weekend
TN164374,Coffee,01-08-2017 12:07,Afternoon,Weekend
TN164374,Hot chocolate,01-08-2017 12:07,Afternoon,Weekend
TN164374,Tiffin,01-08-2017 12:07,Afternoon,Weekend
TN164374,Bread,01-08-2017 12:07,Afternoon,Weekend
TN164375,Coffee,01-08-2017 12:16,Afternoon,Weekend
TN164376,Tea,01-08-2017 12:19,Afternoon,Weekend
TN164376,Smoothies,01-08-2017 12:19,Afternoon,Weekend
TN164376,Sandwich,01-08-2017 12:19,Afternoon,Weekend
TN164377,Tiffin,01-08-2017 12:30,Afternoon,Weekend
TN164377,Bread,01-08-2017 12:30,Afternoon,Weekend
TN164377,Smoothies,01-08-2017 12:30,Afternoon,Weekend
TN164377,Coffee,01-08-2017 12:30,Afternoon,Weekend
TN164377,Jammie Dodgers,01-08-2017 12:30,Afternoon,Weekend
TN164377,Sandwich,01-08-2017 12:30,Afternoon,Weekend
TN164378,Coffee,01-08-2017 12:31,Afternoon,Weekend
TN164378,Bread,01-08-2017 12:31,Afternoon,Weekend
TN164379,Coffee,01-08-2017 12:46,Afternoon,Weekend
TN164379,Coffee,01-08-2017 12:46,Afternoon,Weekend
TN164379,Sandwich,01-08-2017 12:46,Afternoon,Weekend
TN164379,Sandwich,01-08-2017 12:46,Afternoon,Weekend
TN164380,Bread,01-08-2017 12:55,Afternoon,Weekend
TN164381,Bread,01-08-2017 12:56,Afternoon,Weekend
TN164382,Coffee,01-08-2017 12:59,Afternoon,Weekend
TN164383,Bread,01-08-2017 13:00,Afternoon,Weekend
TN164384,Coffee,01-08-2017 13:07,Afternoon,Weekend
TN164385,Vegan mincepie,01-08-2017 13:13,Afternoon,Weekend
TN164385,Jammie Dodgers,01-08-2017 13:13,Afternoon,Weekend
TN164385,Cake,01-08-2017 13:13,Afternoon,Weekend
TN164385,Tiffin,01-08-2017 13:13,Afternoon,Weekend
TN164386,Farm House,01-08-2017 13:18,Afternoon,Weekend
TN164387,The Nomad,01-08-2017 13:23,Afternoon,Weekend
TN164387,Tea,01-08-2017 13:23,Afternoon,Weekend
TN164388,Bread,01-08-2017 13:25,Afternoon,Weekend
TN164389,Coffee,01-08-2017 13:30,Afternoon,Weekend
TN164389,Coffee,01-08-2017 13:30,Afternoon,Weekend
TN164389,Hot chocolate,01-08-2017 13:30,Afternoon,Weekend
TN164389,Hot chocolate,01-08-2017 13:30,Afternoon,Weekend
TN164389,Cookies,01-08-2017 13:30,Afternoon,Weekend
TN164389,Sandwich,01-08-2017 13:30,Afternoon,Weekend
TN164390,Coffee,01-08-2017 13:39,Afternoon,Weekend
TN164391,Coffee,01-08-2017 13:55,Afternoon,Weekend
TN164391,Cake,01-08-2017 13:55,Afternoon,Weekend
TN164392,Coffee,01-08-2017 14:03,Afternoon,Weekend
TN164392,Truffles,01-08-2017 14:03,Afternoon,Weekend
TN164392,The Nomad,01-08-2017 14:03,Afternoon,Weekend
TN164392,Muffin,01-08-2017 14:03,Afternoon,Weekend
TN164393,The Nomad,01-08-2017 14:05,Afternoon,Weekend
TN164393,Frittata,01-08-2017 14:05,Afternoon,Weekend
TN164393,Sandwich,01-08-2017 14:05,Afternoon,Weekend
TN164393,Coffee,01-08-2017 14:05,Afternoon,Weekend
TN164393,Coffee,01-08-2017 14:05,Afternoon,Weekend
TN164393,Bread,01-08-2017 14:05,Afternoon,Weekend
TN164394,Coffee,01-08-2017 14:14,Afternoon,Weekend
TN164394,Coffee,01-08-2017 14:14,Afternoon,Weekend
TN164395,Coffee,01-08-2017 14:15,Afternoon,Weekend
TN164395,Coffee,01-08-2017 14:15,Afternoon,Weekend
TN164396,Bread,01-08-2017 14:23,Afternoon,Weekend
TN164396,Sandwich,01-08-2017 14:23,Afternoon,Weekend
TN164397,Coffee,01-08-2017 14:37,Afternoon,Weekend
TN164397,Coffee,01-08-2017 14:37,Afternoon,Weekend
TN164398,Coffee,01-08-2017 14:40,Afternoon,Weekend
TN164398,Bread,01-08-2017 14:40,Afternoon,Weekend
TN164398,Cake,01-08-2017 14:40,Afternoon,Weekend
TN164398,Tiffin,01-08-2017 14:40,Afternoon,Weekend
TN164399,Tiffin,01-08-2017 14:53,Afternoon,Weekend
TN164399,Muffin,01-08-2017 14:53,Afternoon,Weekend
TN164399,The Nomad,01-08-2017 14:53,Afternoon,Weekend
TN164399,Truffles,01-08-2017 14:53,Afternoon,Weekend
TN164399,Bread,01-08-2017 14:53,Afternoon,Weekend
TN164400,Tea,01-08-2017 14:56,Afternoon,Weekend
TN164401,Juice,01-08-2017 14:57,Afternoon,Weekend
TN164402,Bread,01-08-2017 15:02,Afternoon,Weekend
TN164402,Vegan mincepie,01-08-2017 15:02,Afternoon,Weekend
TN164403,Bread,01-08-2017 15:11,Afternoon,Weekend
TN164403,Coffee,01-08-2017 15:11,Afternoon,Weekend
TN164403,Medialuna,01-08-2017 15:11,Afternoon,Weekend
TN164403,Hearty & Seasonal,01-08-2017 15:11,Afternoon,Weekend
TN164403,Bread,01-08-2017 15:11,Afternoon,Weekend
TN164404,Tea,01-08-2017 15:21,Afternoon,Weekend
TN164404,Hot chocolate,01-08-2017 15:21,Afternoon,Weekend
TN164405,Afternoon with the baker,01-08-2017 15:28,Afternoon,Weekend
TN164406,Bread,01-09-2017 08:35,Morning,Weekday
TN164407,Coffee,01-09-2017 08:51,Morning,Weekday
TN164408,Bread,01-09-2017 09:01,Morning,Weekday
TN164409,Bread,01-09-2017 09:01,Morning,Weekday
TN164410,Tea,01-09-2017 09:18,Morning,Weekday
TN164411,Juice,01-09-2017 09:40,Morning,Weekday
TN164411,Pastry,01-09-2017 09:40,Morning,Weekday
TN164412,Coffee,01-09-2017 09:41,Morning,Weekday
TN164413,Coffee,01-09-2017 09:43,Morning,Weekday
TN164414,Bread,01-09-2017 09:47,Morning,Weekday
TN164415,Coffee,01-09-2017 10:04,Morning,Weekday
TN164415,Toast,01-09-2017 10:04,Morning,Weekday
TN164415,Cookies,01-09-2017 10:04,Morning,Weekday
TN164415,Coffee,01-09-2017 10:04,Morning,Weekday
TN164416,Bread,01-09-2017 10:07,Morning,Weekday
TN164417,Coffee,01-09-2017 10:09,Morning,Weekday
TN164417,Coffee,01-09-2017 10:09,Morning,Weekday
TN164417,Pastry,01-09-2017 10:09,Morning,Weekday
TN164417,Medialuna,01-09-2017 10:09,Morning,Weekday
TN164418,Coffee,01-09-2017 10:13,Morning,Weekday
TN164418,Coffee,01-09-2017 10:13,Morning,Weekday
TN164418,Muffin,01-09-2017 10:13,Morning,Weekday
TN164419,Coffee,01-09-2017 10:18,Morning,Weekday
TN164420,Bread,01-09-2017 10:21,Morning,Weekday
TN164420,Scone,01-09-2017 10:21,Morning,Weekday
TN164421,Muffin,01-09-2017 10:28,Morning,Weekday
TN164421,Coffee,01-09-2017 10:28,Morning,Weekday
TN164421,Coffee,01-09-2017 10:28,Morning,Weekday
TN164422,Bread,01-09-2017 10:58,Morning,Weekday
TN164423,Coffee,01-09-2017 11:00,Morning,Weekday
TN164423,Tea,01-09-2017 11:00,Morning,Weekday
TN164424,Juice,01-09-2017 11:03,Morning,Weekday
TN164424,Pastry,01-09-2017 11:03,Morning,Weekday
TN164424,Medialuna,01-09-2017 11:03,Morning,Weekday
TN164425,Pastry,01-09-2017 11:11,Morning,Weekday
TN164425,Coffee,01-09-2017 11:11,Morning,Weekday
TN164426,Coffee,01-09-2017 11:30,Morning,Weekday
TN164426,Coffee,01-09-2017 11:30,Morning,Weekday
TN164426,Cookies,01-09-2017 11:30,Morning,Weekday
TN164426,Scone,01-09-2017 11:30,Morning,Weekday
TN164427,Tea,01-09-2017 11:36,Morning,Weekday
TN164427,Coffee,01-09-2017 11:36,Morning,Weekday
TN164428,Coffee,01-09-2017 11:55,Morning,Weekday
TN164429,Farm House,01-09-2017 11:59,Morning,Weekday
TN164429,Farm House,01-09-2017 11:59,Morning,Weekday
TN164430,Medialuna,01-09-2017 12:02,Afternoon,Weekday
TN164430,Coke,01-09-2017 12:02,Afternoon,Weekday
TN164430,Juice,01-09-2017 12:02,Afternoon,Weekday
TN164431,Coffee,01-09-2017 12:38,Afternoon,Weekday
TN164432,Coffee,01-09-2017 12:39,Afternoon,Weekday
TN164433,Coffee,01-09-2017 12:57,Afternoon,Weekday
TN164433,Tea,01-09-2017 12:57,Afternoon,Weekday
TN164433,Cake,01-09-2017 12:57,Afternoon,Weekday
TN164434,Coffee,01-09-2017 13:00,Afternoon,Weekday
TN164435,Sandwich,01-09-2017 13:17,Afternoon,Weekday
TN164435,Coffee,01-09-2017 13:17,Afternoon,Weekday
TN164435,Scone,01-09-2017 13:17,Afternoon,Weekday
TN164436,Tea,01-09-2017 13:39,Afternoon,Weekday
TN164436,Toast,01-09-2017 13:39,Afternoon,Weekday
TN164437,Coffee,01-09-2017 13:40,Afternoon,Weekday
TN164438,Bread,01-09-2017 13:44,Afternoon,Weekday
TN164439,Farm House,01-09-2017 13:45,Afternoon,Weekday
TN164440,Tea,01-09-2017 14:00,Afternoon,Weekday
TN164440,Jammie Dodgers,01-09-2017 14:00,Afternoon,Weekday
TN164440,Scone,01-09-2017 14:00,Afternoon,Weekday
TN164441,Coffee,01-09-2017 14:30,Afternoon,Weekday
TN164441,Scone,01-09-2017 14:30,Afternoon,Weekday
TN164442,The Nomad,01-09-2017 14:48,Afternoon,Weekday
TN164442,Cake,01-09-2017 14:48,Afternoon,Weekday
TN164443,Coffee,01-09-2017 14:52,Afternoon,Weekday
TN164443,Coffee,01-09-2017 14:52,Afternoon,Weekday
TN164443,Medialuna,01-09-2017 14:52,Afternoon,Weekday
TN164443,Cake,01-09-2017 14:52,Afternoon,Weekday
TN164444,Jammie Dodgers,01-09-2017 14:54,Afternoon,Weekday
TN164444,Farm House,01-09-2017 14:54,Afternoon,Weekday
TN164445,Coffee,01-09-2017 15:13,Afternoon,Weekday
TN164445,Bread,01-09-2017 15:13,Afternoon,Weekday
TN164445,Tea,01-09-2017 15:13,Afternoon,Weekday
TN164446,Bread,01-09-2017 15:57,Afternoon,Weekday
TN164446,Tea,01-09-2017 15:57,Afternoon,Weekday
TN164447,Tea,01-09-2017 16:28,Afternoon,Weekday
TN164447,Cookies,01-09-2017 16:28,Afternoon,Weekday
TN164448,Bread,01-10-2017 08:38,Morning,Weekday
TN164449,Coffee,01-10-2017 09:02,Morning,Weekday
TN164450,Bread,01-10-2017 09:40,Morning,Weekday
TN164451,Farm House,01-10-2017 09:44,Morning,Weekday
TN164451,Coffee,01-10-2017 09:44,Morning,Weekday
TN164452,Farm House,01-10-2017 09:53,Morning,Weekday
TN164453,Tea,01-10-2017 09:57,Morning,Weekday
TN164453,Cookies,01-10-2017 09:57,Morning,Weekday
TN164454,Coffee,01-10-2017 10:04,Morning,Weekday
TN164455,Bread,01-10-2017 10:17,Morning,Weekday
TN164456,Hot chocolate,01-10-2017 10:52,Morning,Weekday
TN164456,Pastry,01-10-2017 10:52,Morning,Weekday
TN164456,Bread,01-10-2017 10:52,Morning,Weekday
TN164457,Coffee,01-10-2017 10:58,Morning,Weekday
TN164457,Cake,01-10-2017 10:58,Morning,Weekday
TN164458,Tea,01-10-2017 11:37,Morning,Weekday
TN164459,Bread,01-10-2017 11:40,Morning,Weekday
TN164460,Bread,01-10-2017 11:51,Morning,Weekday
TN164461,Coffee,01-10-2017 11:56,Morning,Weekday
TN164461,Scone,01-10-2017 11:56,Morning,Weekday
TN164462,Scone,01-10-2017 11:57,Morning,Weekday
TN164462,Coffee,01-10-2017 11:57,Morning,Weekday
TN164463,Coffee,01-10-2017 11:58,Morning,Weekday
TN164464,Farm House,01-10-2017 12:13,Afternoon,Weekday
TN164464,Scandinavian,01-10-2017 12:13,Afternoon,Weekday
TN164464,Coffee,01-10-2017 12:13,Afternoon,Weekday
TN164464,Toast,01-10-2017 12:13,Afternoon,Weekday
TN164464,Cake,01-10-2017 12:13,Afternoon,Weekday
TN164465,Coffee,01-10-2017 12:21,Afternoon,Weekday
TN164465,Bread,01-10-2017 12:21,Afternoon,Weekday
TN164468,Coffee,01-10-2017 12:30,Afternoon,Weekday
TN164468,Farm House,01-10-2017 12:30,Afternoon,Weekday
TN164471,Sandwich,01-10-2017 12:39,Afternoon,Weekday
TN164471,Tea,01-10-2017 12:39,Afternoon,Weekday
TN164472,Muffin,01-10-2017 12:40,Afternoon,Weekday
TN164475,Sandwich,01-10-2017 12:44,Afternoon,Weekday
TN164475,Coffee,01-10-2017 12:44,Afternoon,Weekday
TN164475,Scone,01-10-2017 12:44,Afternoon,Weekday
TN164476,Farm House,01-10-2017 12:46,Afternoon,Weekday
TN164477,Sandwich,01-10-2017 13:00,Afternoon,Weekday
TN164478,Coffee,01-10-2017 13:03,Afternoon,Weekday
TN164478,Bread,01-10-2017 13:03,Afternoon,Weekday
TN164479,Tea,01-10-2017 13:19,Afternoon,Weekday
TN164479,Tea,01-10-2017 13:19,Afternoon,Weekday
TN164480,Sandwich,01-10-2017 13:26,Afternoon,Weekday
TN164482,Coke,01-10-2017 13:30,Afternoon,Weekday
TN164483,Jammie Dodgers,01-10-2017 13:35,Afternoon,Weekday
TN164484,Scone,01-10-2017 13:38,Afternoon,Weekday
TN164484,Muffin,01-10-2017 13:38,Afternoon,Weekday
TN164484,Pastry,01-10-2017 13:38,Afternoon,Weekday
TN164484,Frittata,01-10-2017 13:38,Afternoon,Weekday
TN164485,Cake,01-10-2017 13:44,Afternoon,Weekday
TN164486,Pastry,01-10-2017 13:45,Afternoon,Weekday
TN164486,Coffee,01-10-2017 13:45,Afternoon,Weekday
TN164487,Cake,01-10-2017 13:47,Afternoon,Weekday
TN164487,Cake,01-10-2017 13:47,Afternoon,Weekday
TN164489,Hearty & Seasonal,01-10-2017 14:07,Afternoon,Weekday
TN164489,Coffee,01-10-2017 14:07,Afternoon,Weekday
TN164489,Tea,01-10-2017 14:07,Afternoon,Weekday
TN164490,Fudge,01-10-2017 14:13,Afternoon,Weekday
TN164490,Bread,01-10-2017 14:13,Afternoon,Weekday
TN164491,Coffee,01-10-2017 14:40,Afternoon,Weekday
TN164492,Bread,01-10-2017 15:02,Afternoon,Weekday
TN164493,Coffee,01-10-2017 15:05,Afternoon,Weekday
TN164493,Cake,01-10-2017 15:05,Afternoon,Weekday
TN164494,Coffee,01-10-2017 15:31,Afternoon,Weekday
TN164495,Coffee,01-10-2017 15:54,Afternoon,Weekday
TN164496,Tea,01-10-2017 15:56,Afternoon,Weekday
TN164497,Bread,01-10-2017 16:29,Afternoon,Weekday
TN164498,Bread,01-10-2017 16:31,Afternoon,Weekday
TN164499,Bread,01-10-2017 16:32,Afternoon,Weekday
TN164500,Toast,01-11-2017 08:19,Morning,Weekday
TN164500,Coffee,01-11-2017 08:19,Morning,Weekday
TN164500,Coffee,01-11-2017 08:19,Morning,Weekday
TN164500,Muffin,01-11-2017 08:19,Morning,Weekday
TN164501,Medialuna,01-11-2017 09:09,Morning,Weekday
TN164501,Medialuna,01-11-2017 09:09,Morning,Weekday
TN164501,Hot chocolate,01-11-2017 09:09,Morning,Weekday
TN164501,Coffee,01-11-2017 09:09,Morning,Weekday
TN164502,Bread,01-11-2017 09:16,Morning,Weekday
TN164503,Bread,01-11-2017 09:36,Morning,Weekday
TN164503,Pastry,01-11-2017 09:36,Morning,Weekday
TN164504,Bread,01-11-2017 09:38,Morning,Weekday
TN164505,Coffee,01-11-2017 09:39,Morning,Weekday
TN164506,Tea,01-11-2017 09:49,Morning,Weekday
TN164506,Sandwich,01-11-2017 09:49,Morning,Weekday
TN164507,Coffee,01-11-2017 09:56,Morning,Weekday
TN164508,Medialuna,01-11-2017 10:27,Morning,Weekday
TN164508,Coffee,01-11-2017 10:27,Morning,Weekday
TN164508,Farm House,01-11-2017 10:27,Morning,Weekday
TN164509,Coffee,01-11-2017 10:40,Morning,Weekday
TN164509,Muffin,01-11-2017 10:40,Morning,Weekday
TN164510,Hot chocolate,01-11-2017 10:41,Morning,Weekday
TN164510,Coffee,01-11-2017 10:41,Morning,Weekday
TN164511,Coffee,01-11-2017 10:42,Morning,Weekday
TN164512,Tea,01-11-2017 10:43,Morning,Weekday
TN164512,Toast,01-11-2017 10:43,Morning,Weekday
TN164512,Tiffin,01-11-2017 10:43,Morning,Weekday
TN164512,Muffin,01-11-2017 10:43,Morning,Weekday
TN164513,Cookies,01-11-2017 10:44,Morning,Weekday
TN164513,Bread,01-11-2017 10:44,Morning,Weekday
TN164513,Farm House,01-11-2017 10:44,Morning,Weekday
TN164514,Bread,01-11-2017 10:48,Morning,Weekday
TN164515,Granola,01-11-2017 10:50,Morning,Weekday
TN164516,Scone,01-11-2017 10:52,Morning,Weekday
TN164516,Coffee,01-11-2017 10:52,Morning,Weekday
TN164516,Coffee,01-11-2017 10:52,Morning,Weekday
TN164517,Bread,01-11-2017 10:55,Morning,Weekday
TN164518,Coffee,01-11-2017 11:02,Morning,Weekday
